,date,year,num_segs_new,num_segs_distinct_new,sum_seg_length_h_new,sum_seg_day_length_h_new,num_segs_with_idents_new,min_num_idents_new,max_num_idents_new,avg_num_idents_new,total_msg_count_new,total_cumul_msg_count_new,num_segs_old,num_segs_distinct_old,sum_seg_length_h_old,sum_seg_day_length_h_old,num_segs_with_idents_old,min_num_idents_old,max_num_idents_old,avg_num_idents_old,total_msg_count_old,num_segs_diff,num_segs_distinct_diff,sum_seg_length_h_diff,sum_seg_day_length_h_diff,num_segs_with_idents_diff,min_num_idents_diff,max_num_idents_diff,avg_num_idents_diff,total_msg_count_diff,avg_seg_length_h_new,avg_seg_length_h_old,avg_seg_length_h_diff,prop_segs_with_idents_new,prop_segs_with_idents_old,prop_segs_with_idents_diff
1260,2020-06-14,2020,230933,230933,425364329.9833339,3604063.4000000013,182072,0,57,0.8364633898143612,46133088,6327998001,616588,616588,376971782.48334193,3599466.9999998184,183199,0,57,0.3158494813392392,5533404861,-385655,-385655,48392547.49999195,4596.400000182912,-1127,0,0,0.520613908475122,-5487271773,1841.9382677371093,611.3835859331384,1230.5546818039709,0.7884191518752193,0.2971173619986117,-1127
1261,2020-06-15,2020,231229,231229,424967222.6000003,3639671.683333332,180637,0,60,0.8264058573967804,45443481,6318915722,626305,626305,376961064.28334,3634893.3499998534,181889,0,60,0.3077398392157178,5526837056,-395076,-395076,48006158.316660345,4778.333333478775,-1252,0,0,0.5186660181810626,-5481393575,1837.862995558517,601.8809753767573,1235.9820201817597,0.7812039147338785,0.29041601136826306,-1252
1262,2020-06-16,2020,231627,231627,424414077.3999999,3654253.1833333336,180078,0,52,0.8234014169332592,45443226,6306344134,630803,630802,376737186.516683,3649081.216666431,181217,0,52,0.3046561287755498,5515649247,-399176,-399175,47676890.883316934,5171.966666902415,-1139,0,0,0.5187452881577094,-5470206021,1832.3169466426623,597.2352442076642,1235.081702434998,0.7774482249478688,0.2872798639194804,-1139
1263,2020-06-17,2020,229961,229961,424110823.7833331,3610466.63333333,178916,0,66,0.8239788485873681,44732973,6301871400,639241,639241,376770900.5833431,3606322.016666465,180229,0,66,0.29897331366418034,5516275508,-409280,-409280,47339923.199990034,4144.616666865069,-1313,0,0,0.5250055349231878,-5471542535,1844.2728279287928,589.4035279078518,1254.869300020941,0.778027578589413,0.2819421783020801,-1313
1264,2020-06-18,2020,227236,227236,422385042.4500004,3573623.099999998,176717,0,61,0.8208470488830986,44591094,6288812106,648192,648192,375225318.06668115,3569065.566666475,177652,0,61,0.28952995408768106,5520371019,-420956,-420956,47159724.38331926,4557.533333523199,-935,0,0,0.5313170947954176,-5475779925,1858.7945679821878,578.8798968001474,1279.9146711820404,0.7776804731644634,0.2740731141390205,-935
1265,2020-06-19,2020,234501,234501,421551701.3500005,3610471.516666662,180631,0,73,0.8152673122929112,44738227,6279732125,663608,663608,374555270.85001564,3608715.6999998153,182410,0,73,0.2912864221046175,5517982907,-429107,-429107,46996430.49998486,1755.8166668466292,-1779,0,0,0.5239808901882936,-5473244680,1797.654173542972,564.4224765976535,1233.2316969453186,0.7702781651250954,0.2748761316922038,-1779
1266,2020-06-20,2020,232814,232814,420587400.48333347,3602637.7166666663,181667,0,58,0.8253584406436036,44273527,6268125843,669913,669913,373699233.7833457,3597670.249999835,182625,0,58,0.28875540555266915,5510529560,-437099,-437099,46888166.69998777,4967.466666831169,-958,0,0,0.5366030350909345,-5466256033,1806.5382686751375,557.8324853874245,1248.705783287713,0.7803096033743675,0.27261002548092067,-958
1267,2020-06-21,2020,229647,229647,419892794.49999976,3557498.3166666687,178634,0,63,0.8221444216558447,44920817,6258041447,648020,648020,356706870.3333348,2716657.566666588,99691,0,63,0.15893953890312168,5494681335,-418373,-418373,63185924.16666496,840840.7500000806,78943,0,0,0.663204882752723,-5449760518,1828.4270837415675,550.4565759287287,1277.9705078128386,0.7778634164609161,0.15383938767321997,78943
1268,2020-06-22,2020,228276,228276,419557279.8166666,3589102.1333333296,177524,0,52,0.8224386269253013,45041628,6254346429,699458,699458,357936051.5000074,3585652.1333328052,178282,0,52,0.269907556994121,5508266022,-471182,-471182,61621228.31665921,3450.0000005243346,-758,0,0,0.5525310699311803,-5463224394,1837.9386348835033,511.73344432404434,1326.205190559459,0.7776726418896424,0.2548859259598146,-758
1269,2020-06-23,2020,232639,232639,419213795.5666669,3611749.7666666615,182373,0,50,0.8293450367307289,44209210,6245260438,687226,687226,358426064.55000734,3606471.2499997886,183323,0,51,0.2825504273703217,5423323685,-454587,-454587,60787731.01665956,5278.5166668728925,-950,0,-1,0.5467946093604072,-5379114475,1801.9927680512162,521.55486630309,1280.4379017481263,0.7839313270775752,0.26675795153268356,-950
1270,2020-06-24,2020,234655,234655,418777130.6333328,3648069.916666669,186020,0,53,0.838678059278516,44398253,6234348290,696462,696462,358589449.2166785,3642566.266666487,187109,0,53,0.2846587466365739,5410143027,-461807,-461807,60187681.41665429,5503.65000018198,-1089,0,0,0.5540193126419422,-5365744774,1784.6503617367318,514.8729567681776,1269.7774049685543,0.7927382753403933,0.26865643782431775,-1089
1271,2020-06-25,2020,235423,235423,418007445.68333316,3634029.8166666613,184593,0,55,0.8290948632886326,45598308,6222634487,706315,706315,358158145.10000664,3628985.3999995287,185750,0,55,0.27835739011631194,5403172615,-470892,-470892,59849300.58332652,5044.416667132638,-1157,0,0,0.5507374731723207,-5357574307,1775.5590816671827,507.07990783150103,1268.4791738356816,0.7840907642838635,0.2629846456609303,-1157
1272,2020-06-26,2020,238067,238067,416524564.5833333,3664840.5833333298,185451,0,50,0.8217980652505394,46264339,6199030752,716351,716349,357350481.2166745,3658727.3166661607,186483,0,51,0.27509838054249247,5392380311,-478284,-478282,59174083.36665881,6113.266667169053,-1032,0,-1,0.546699684708047,-5346115972,1749.610675076064,498.8496964701207,1250.7609786059431,0.7789865878093142,0.2603235006302776,-1032
1273,2020-06-27,2020,235888,235888,415764423.3333335,3654894.8666666723,183101,0,53,0.8195075629112123,46057552,6187757039,720852,720852,357001254.1000002,3650033.333332887,183961,0,54,0.26970723532709306,5386011010,-484964,-484964,58763169.23333329,4861.533333785366,-860,0,-1,0.5498003275841192,-5339953458,1762.550122657081,495.2490304528533,1267.3010922042276,0.7762200705419521,0.25519940292875654,-860
1274,2020-06-28,2020,232399,232399,415154814.63333356,3595829.5166666647,180981,0,47,0.8255715386038672,45038643,6179010527,727077,727077,356763122.5666848,3591507.3499994506,181818,0,50,0.2653694175444979,5386834999,-494678,-494678,58391692.06664878,4322.166667214129,-837,0,-3,0.5602021210593693,-5341796356,1786.3881283195433,490.68134814701165,1295.7067801725316,0.7787511994457808,0.2500670492946414,-837
1275,2020-06-29,2020,225834,225834,414513077.83333284,3557631.799999996,175903,0,54,0.8234278275193279,44378674,6173485250,733104,733104,356711784.4833396,3552276.3166661705,176912,0,54,0.2554166939479323,5393089253,-507270,-507270,57801293.34999323,5355.483333825599,-1009,0,0,0.5680111335713955,-5348710579,1835.4768450868019,486.5773266594366,1348.8995184273654,0.7789039737152067,0.2413191034287086,-1009
1276,2020-06-30,2020,228636,228636,413654617.41666687,3583354.1833333303,177619,0,55,0.8207718819433509,44493792,6159807545,741262,741261,356403582.13332677,3578217.416666608,178520,0,55,0.254824879732132,5384655666,-512626,-512625,57251035.2833401,5136.766666722484,-901,0,0,0.565947002211219,-5340161874,1809.2278443318937,480.8071409845207,1328.420703347373,0.7768636610157631,0.2408325261513473,-901
1277,2020-07-01,2020,234417,234417,413470813.23333424,3630032.283333335,181435,0,53,0.8175345644727129,45154829,6156137990,503486,503486,356654869.733333,3624683.5666662953,182586,0,54,0.38372268543712656,5339622188,-269069,-269069,56815943.50000125,5348.7166670397855,-1151,0,-1,0.4338118790355863,-5294467359,1763.8260588324833,708.370977014918,1055.4550818175653,0.7739839687394685,0.3626436484827781,-1151
1278,2020-07-02,2020,235171,235171,412926566.2666662,3653179.2500000014,184576,0,58,0.8284694966641291,45499711,6149745389,512018,512018,356592128.716668,3647894.0333329528,185598,0,58,0.3832228554464889,5336934462,-276847,-276847,56334437.549998164,5285.216667048633,-1022,0,0,0.4452466412176402,-5291434751,1755.8566586299594,696.4445170221907,1059.4121416077687,0.7848586773028987,0.3624833501947197,-1022
1279,2020-07-03,2020,233204,233204,412556076.23333305,3562273.2666666643,184706,0,48,0.8369967925078476,44371828,6143507668,518482,518482,356712930.683333,3557268.666666322,185580,0,48,0.37894083111852783,5337603070,-285278,-285278,55843145.55000007,5004.600000342354,-874,0,0,0.4580559613893198,-5293231242,1769.0780442588166,687.9948208102364,1081.0832234485802,0.7920361571842679,0.35792949417723274,-874
1280,2020-07-04,2020,228977,228977,411890768.6833335,3596751.83333333,180763,0,69,0.8356472484135967,44024635,6135038500,527413,527413,356478584.7500013,3591655.1666663447,181624,0,69,0.3648715522749733,5342550204,-298436,-298436,55412183.933332205,5096.666666985489,-861,0,0,0.4707756961386234,-5298525569,1798.8303134521525,675.9002617493337,1122.9300517028187,0.789437367071802,0.3443676966627671,-861
1281,2020-07-05,2020,227140,227140,411343758.28333306,3572546.8166666618,179978,0,72,0.838680989697984,44673340,6127104537,534046,534046,356353870.0666698,3567967.2999996543,180798,0,72,0.35900465502971485,5348635789,-306906,-306906,54989888.21666324,4579.516667007469,-820,0,0,0.47967633466826914,-5303962449,1810.9701430101834,667.2718643462732,1143.69827866391,0.7923659417099587,0.3385438707527067,-820
1282,2020-07-06,2020,229478,229478,411203119.9666667,3605040.6833333364,181535,0,60,0.8367163736828809,44714075,6125153308,545850,545850,356596648.0166749,3599907.616666355,182470,0,60,0.35397087111844666,5351543083,-316372,-316372,54606471.94999182,5133.066666981205,-935,0,0,0.4827455025644342,-5306829008,1791.9065006957821,653.2868883698358,1138.6196123259465,0.7910780118355573,0.3342859760007328,-935
1283,2020-07-07,2020,230849,230849,410808761.7833335,3621342.633333334,182338,0,56,0.8333066203449008,44777796,6114083856,553737,553737,356592019.4000099,3617022.149999686,183543,0,57,0.35024027652116085,5344140758,-322888,-322888,54216742.38332361,4320.483333647717,-1205,0,-1,0.4830663438237399,-5299362962,1779.556167812438,643.9736181617083,1135.5825496507296,0.7898583056456818,0.3314624090497836,-1205
1284,2020-07-08,2020,232356,232356,410169370.5333332,3633587.150000006,183428,0,60,0.8316634818984664,44625502,6103147999,562017,562017,356429713.26668406,3627618.483333138,184262,0,61,0.3458151621748098,5344034337,-329661,-329661,53739657.26664913,5968.666666868143,-834,0,-1,0.4858483197236566,-5299408835,1765.2626595970544,634.1973877421574,1131.065271854897,0.7894265695742739,0.3278584099769224,-834
1285,2020-07-09,2020,232414,232414,409616990.43333364,3627562.1999999983,185337,0,60,0.8411068180057998,43982742,6088378279,570229,570229,356495693.66666853,3622534.0833329074,186142,0,60,0.34467205280684954,5342708226,-337815,-337815,53121296.7666651,5028.116667090915,-805,0,0,0.49643476519895025,-5298725484,1762.4454225362226,625.179872764571,1137.2655497716516,0.7974433553916718,0.3264337660834507,-805
1286,2020-07-10,2020,235794,235794,408979413.4499995,3626385.933333335,187803,0,47,0.8383249785830019,44545947,6077912838,581531,581531,356295533.9000101,3621548.24999989,188591,0,47,0.34179261294754487,5341514885,-345737,-345737,52683879.5499894,4837.683333444875,-788,0,0,0.49653236563545705,-5296968938,1734.4776094811552,612.685366558292,1121.7922429228634,0.7964706481080943,0.3243008541247156,-788
1287,2020-07-11,2020,234417,234417,408225014.28333336,3632551.0000000033,187150,0,48,0.8421829474824782,44467099,6065607195,587880,587880,355982653.86667883,3627890.833333209,188008,0,48,0.3378308498333051,5342151410,-353463,-353463,52242360.41665453,4660.166666794103,-858,0,0,0.5043520976491731,-5297684311,1741.4479934617939,605.5362554716589,1135.911737990135,0.7983635999095628,0.31980676328502416,-858
1288,2020-07-12,2020,234956,234956,408068134.61666673,3627135.283333332,188641,0,47,0.847460801171283,44494408,6061468205,596188,596188,356256414.5666789,3621996.999999904,189420,0,47,0.33589236952102697,5346946724,-361232,-361232,51811720.04998785,5138.283333427738,-779,0,0,0.511568431650256,-5302452316,1736.7853326438428,597.5571708365128,1139.22816180733,0.8028779856654011,0.317718571994069,-779
1289,2020-07-13,2020,235627,235627,408115168.3166664,3632723.516666667,188346,0,54,0.8455525045941259,44148492,6060794000,606839,606839,356584369.7333472,3627842.0166665576,189221,0,54,0.33043855124670907,5352185472,-371212,-371212,51530798.58331925,4881.50000010943,-875,0,0,0.5151139533474168,-5308036980,1732.0390630813379,587.6095137809982,1144.4295493003397,0.7993396342524414,0.31181417146887397,-875
1290,2020-07-14,2020,233726,233726,407570506.21666676,3624548.9666666663,184691,0,50,0.834233247477815,44070951,6049374294,611706,611706,356327118.9500114,3619806.849999856,185539,0,50,0.3206262485573156,5340225871,-377980,-377980,51243387.266655385,4742.116666810121,-848,0,0,0.5136069989204994,-5296154920,1743.796181069572,582.5136895011842,1161.2824915683877,0.7902030582819198,0.3033140103252216,-848
1291,2020-07-15,2020,234819,234819,407344582.38333386,3626794.800000002,185455,0,49,0.8325007771943487,43457538,6042646721,620505,620505,356495501.7833419,3622436.16666649,186283,0,51,0.3169837471092064,5337564653,-385686,-385686,50849080.59999198,4358.633333512116,-828,0,-2,0.5155170300851423,-5294107115,1734.7173030433391,574.5247851078426,1160.1925179354967,0.7897785102568361,0.3002119241585483,-828
1292,2020-07-16,2020,236249,236249,406851762.89999986,3665135.500000001,186817,0,53,0.8356352831123094,44245751,6036046869,629770,629770,356395341.5833436,3660450.1666664667,187870,0,53,0.31571684900836755,5338362630,-393521,-393521,50456421.31665623,4685.333333534189,-1053,0,0,0.5199184341039418,-5294116879,1722.1311535710197,565.9134947414829,1156.217658829537,0.7907631355053355,0.2983152579513156,-1053
1293,2020-07-17,2020,239578,239578,406336137.6500003,3677220.116666667,190072,0,46,0.8355065991034241,43633572,6025386948,640695,640693,356332961.45001036,3671366.5666663945,191363,0,46,0.3150578668477133,5335613033,-401117,-401115,50003176.199989915,5853.550000272691,-1291,0,0,0.5204487322557108,-5291979461,1696.0494605097308,556.1680265743661,1139.8814339353648,0.7933616609204518,0.29868033931902077,-1291
1294,2020-07-18,2020,239620,239620,405839203.8833329,3679103.300000002,190133,0,45,0.8360529171187717,44895105,6018821690,648637,648637,355961459.40001035,3673943.199999794,191016,0,45,0.310919666932347,5331315455,-409017,-409017,49877744.48332256,5160.100000208244,-883,0,0,0.5251332501864248,-5286420350,1693.6783402192343,548.7837718169181,1144.894568402316,0.7934771721892997,0.294488288518848,-883
1295,2020-07-19,2020,237101,237101,405441311.9333338,3640517.1166666667,188716,0,54,0.836074078135478,44494990,6012389786,654497,654497,355804240.0000117,3635196.616666439,189551,0,54,0.30463546815341036,5337304488,-417396,-417396,49637071.93332213,5320.500000227708,-835,0,0,0.5314386099820676,-5292809498,1709.9941034973865,543.6300548360217,1166.364048661365,0.7959308480352255,0.28961324498049645,-835
1296,2020-07-20,2020,239867,239867,404444933.6666673,3705517.949999998,189832,0,45,0.837051365965306,44621119,5998337452,666766,666766,355396518.80001354,3701318.7833331004,190662,0,45,0.30266840240804943,5334761936,-426899,-426899,49048414.86665374,4199.166666897479,-830,0,0,0.5343829635572566,-5290140817,1686.1216160066506,533.0153589115425,1153.106257095108,0.7914052370688757,0.28595039339138467,-830
1297,2020-07-21,2020,240891,240891,404285968.2999996,3729319.6333333375,190730,0,44,0.8362039262571047,45327190,5993622240,670628,670628,355543953.11667067,3725259.433333137,191614,0,44,0.3022331307371533,5323305865,-429737,-429737,48742015.18332893,4060.2000002004206,-884,0,0,0.5339707955199514,-5277978675,1678.2942006965789,530.1656851737039,1148.128515522875,0.7917688913242918,0.28572323255217497,-884
1298,2020-07-22,2020,240732,240732,404179614.5666663,3729398.133333334,189743,0,28,0.8314806506820864,45190777,5990253785,678479,678479,355693836.30000865,3723307.833333169,190635,0,28,0.29665914494036616,5321588754,-437747,-437747,48485778.26665765,6090.300000164658,-892,0,0,0.5348215057417203,-5276397977,1678.960896626399,524.2517989503119,1154.7090976760871,0.7881918481963345,0.2809740610984275,-892
1299,2020-07-23,2020,238525,238525,404128758.93333375,3706872.0166666657,189079,0,24,0.8379331306990884,45229074,5989132169,686105,686105,355845299.41667557,3701455.516666469,190196,0,24,0.29365476129746904,5325373600,-447580,-447580,48283459.51665819,5416.500000196509,-1117,0,0,0.5442783694016193,-5280144526,1694.28260741362,518.6455417416803,1175.6370656719398,0.7927009747405932,0.27721121402700755,-1117
1300,2020-07-24,2020,242267,242267,403846240.7000002,3705994.3333333316,191053,0,23,0.8333780498375752,44864103,5985637993,697834,697834,355896965.7499962,3701147.8833331643,192086,0,23,0.2918330147284292,5328928533,-455567,-455567,47949274.95000404,4846.450000167359,-1033,0,0,0.541545035109146,-5284064430,1666.9469663635584,510.00232970877914,1156.9446366547793,0.7886051340050441,0.27526030545946456,-1033
1301,2020-07-25,2020,241331,241331,403576744.4999998,3731578.766666668,190247,0,47,0.832043956226097,44764725,5981577573,704709,704709,355985974.0333387,3725905.399999544,191224,0,47,0.2871397981294421,5333873521,-463378,-463378,47590770.466661096,5673.366667123977,-977,0,0,0.5449041580966548,-5289108796,1672.2954966415414,505.15315404420653,1167.1423425973348,0.7883239202588975,0.271351721065007,-977
1302,2020-07-26,2020,238842,238842,403613028.48333365,3690064.866666669,188114,0,50,0.8280830004773022,44978258,5980061757,710148,710148,356269466.8666603,3684510.216666585,189160,0,50,0.2806246021956049,5343641505,-471306,-471306,47343561.61667335,5554.650000084192,-1046,0,0,0.5474583982816973,-5298663247,1689.8745969441457,501.68340524321735,1188.1911917009284,0.7876085445608394,0.2663670108202797,-1046
