,date,year,num_segs_new,num_segs_distinct_new,sum_seg_length_h_new,sum_seg_day_length_h_new,num_segs_with_idents_new,min_num_idents_new,max_num_idents_new,avg_num_idents_new,avg_num_idents_non_zero_new,total_msg_count_new,total_cumul_msg_count_new,num_segs_old,num_segs_distinct_old,num_segs_stale_old,num_segs_with_stale_old,sum_seg_length_h_old,sum_seg_day_length_h_old,num_segs_with_idents_old,min_num_idents_old,max_num_idents_old,avg_num_idents_old,avg_num_idents_non_zero_old,avg_num_idents_active_only_old,total_msg_count_old,num_segs_diff,num_segs_distinct_diff,sum_seg_length_h_diff,sum_seg_day_length_h_diff,num_segs_with_idents_diff,min_num_idents_diff,max_num_idents_diff,avg_num_idents_diff,avg_num_idents_non_zero_diff,total_msg_count_diff,avg_seg_length_h_new,avg_seg_length_h_old,avg_seg_length_h_diff,prop_segs_with_idents_new,prop_segs_with_idents_old,prop_segs_with_idents_diff
366,2018-01-02,2018,202124,202124,303942653.99999994,2990570.683333333,153192,0,150,0.8112891096554586,1.0704279596845783,28648183,3022277227,202347,202347,301717,504064,276356295.6166748,2986621.7666665916,153521,0,150,0.3266053517013701,1.0723614358947582,0.8136023761162712,2865392274,-223,-223,27586358.38332516,3948.916666741483,-329,0,0,-0.0023132664608125353,-0.0019334762101799186,-2836744091,1503.7435138825667,1365.7543507770058,137.98916310556092,0.7579109853357345,0.7587016362980424,-0.0007906509623079039
367,2018-01-03,2018,199100,199100,304297732.9499996,2979455.1166666658,150009,0,109,0.8100803616273217,1.0751821557373222,27772287,3027857744,199270,199270,312689,511959,276761456.2999978,2975609.116666466,150253,0,109,0.3165155803492015,1.07846765122825,0.81318311838209,2865459169,-170,-170,27536276.650001764,3846.0000001997687,-244,0,0,-0.0031027567547683432,-0.0032854954909278256,-2837686882,1528.3663131592143,1388.8766813870518,139.4896317721625,0.7534354595680562,0.7540171626436494,-0.0005817030755931318
368,2018-01-04,2018,196538,196538,304531621.0499998,2958989.1166666653,136316,0,120,0.7384373505378089,1.0646659232958706,27778058,3032756854,196482,196482,329358,525840,277067244.86666495,2955165.449999841,136500,0,121,0.27696827932450746,1.0669670329670429,0.741243472684515,2871891393,56,56,27464376.183334827,3823.6666668243706,-184,0,-1,-0.002806122146706058,-0.0023011096711722523,-2844113335,1549.4795970753735,1410.1405974423353,139.33899963303816,0.6935859731960231,0.6947201270345376,-0.0011341538385144512
369,2018-01-05,2018,199260,199260,305048122.55000013,2958627.766666665,149959,0,118,0.803553146642577,1.0677318467047678,27913476,3040136686,199667,199667,344700,544367,277648865.2000098,2955654.233333172,150250,0,118,0.2953173135035782,1.0699567387687177,0.805145567369672,2877793962,-407,-407,27399257.34999031,2973.5333334933966,-291,0,0,-0.0015924207270949786,-0.0022248920639498238,-2849880486,1530.9049611060932,1390.5596077469477,140.34535335914552,0.7525795443139617,0.7525029173574,7.662695656163176e-05
370,2018-01-06,2018,194946,194946,305355360.8499996,2945711.3666666653,147378,0,116,0.8071055574364192,1.0676084625927897,28569039,3047118261,195528,195528,361957,557485,278023647.6500063,2942723.7166666016,147771,0,116,0.2843574266572195,1.07277476636146,0.8107534470766428,2886347566,-582,-582,27331713.199993312,2987.6500000637025,-393,0,0,-0.003647889640223556,-0.005166303768670222,-2857778527,1566.3586883034257,1421.9121949286357,144.44649337478995,0.7559939675602475,0.7557536516509145,0.00024031590933304425
371,2018-01-07,2018,198763,198763,305659019.8666666,2969948.050000004,150348,0,65,0.8133606355307579,1.0752786867800033,27918778,3051799657,199131,199131,376375,575506,278476897.38334227,2966420.2333332626,150732,0,64,0.2827546541652117,1.0795783244433887,0.8171856717437326,2895398293,-368,-368,27182122.48332435,3527.81666674139,-384,0,1,-0.0038250362129746973,-0.0042996376633854805,-2867479515,1537.8064321159704,1398.4607990887519,139.34563302721858,0.7564184481015078,0.7569489431580216,-0.0005304950565138133
372,2018-01-08,2018,195876,195876,306112143.8833333,2946329.949999995,146585,0,152,0.8002818109416167,1.069386362861139,27822588,3058450858,196192,196192,390804,586996,278995025.8500079,2942447.733333232,146874,0,152,0.268483941968938,1.0730217737652614,0.8032896346436118,2903439641,-316,-316,27117118.033325434,3882.2166667631827,-289,0,0,-0.0030078237019951493,-0.003635410904122338,-2875617053,1562.785353403854,1422.0509799074778,140.7343734963763,0.7483561028405726,0.7486237970967216,-0.0002676942561489204
373,2018-01-09,2018,190534,190534,306059807.6500003,2912508.3499999936,142493,0,92,0.7988600459760469,1.0681928235071203,25932442,3060353341,190859,190859,407635,598494,279064359.4833397,2909597.2999999225,142686,0,90,0.2554110818153536,1.071317438291073,0.8009158593516685,2906797474,-325,-325,26995448.166660547,2911.05000007106,-193,0,2,-0.0020558133756216623,-0.0031246147839527616,-2880865032,1606.3264700788325,1462.1493326662076,144.17713741262492,0.7478612741033096,0.7475990128838567,0.0002622612194529417
374,2018-01-10,2018,194922,194922,306403243.38333285,2944602.0666666697,145852,0,91,0.7977190876350541,1.066101253325288,26494173,3064515576,195106,195106,421100,616206,279465281.9000105,2941458.9333332605,146032,0,91,0.25313612655507933,1.0681494466966144,0.7994833577644999,2910979673,-184,-184,26937961.483322322,3143.133333409205,-180,0,0,-0.0017642701294457996,-0.0020481933713263345,-2884485500,1571.9274549990912,1432.3766665300427,139.55078846904848,0.7482582776700424,0.7484751878466065,-0.00021691017656411127
375,2018-01-11,2018,200604,200604,306770002.26666623,2956767.050000003,151340,0,112,0.8069878965524117,1.0696775472446152,27315488,3069793168,200951,200951,434605,635556,279915899.31667644,2953131.383333262,151643,0,112,0.2559664293941048,1.0727893803208768,0.8095555632965254,2917053458,-347,-347,26854102.949989796,3635.6666667410173,-303,0,0,-0.0025676667441137946,-0.0031118330762616164,-2889737970,1529.2317315041885,1392.9559908469053,136.27574065728322,0.7544216466271859,0.7546267498046787,-0.0002051031774927825
376,2018-01-12,2018,201395,201395,306914621.7999997,2936437.8833333324,151238,0,87,0.8020705578589341,1.0680715164178332,27299248,3073097434,201859,201859,447977,649836,280254461.1833444,2932737.2166665304,151590,0,87,0.24984611501979131,1.0710403060888023,0.8043188562313245,2922746988,-464,-464,26660160.61665529,3700.666666802019,-352,0,0,-0.0022482983723903782,-0.002968789670969141,-2895447740,1523.9436023734438,1388.367430648841,135.57617172460277,0.7509521090394499,0.7509697363010814,-1.76272616315698e-05
377,2018-01-13,2018,195502,195502,306840379.83333355,2922769.7833333304,146010,0,96,0.7944829208908358,1.0637833025135273,25311592,3072436207,195665,195665,466423,662088,280292594.0666764,2919395.1166665563,146229,0,93,0.2354369811867916,1.0659992204008766,0.7966677740014868,2927038128,-163,-163,26547785.766657174,3374.666666774079,-219,0,3,-0.002184853110650975,-0.002215917887349317,-2901726536,1569.4999531121603,1432.5126827315892,136.9872703805711,0.7468465795746335,0.7473436741369177,-0.0004970945622841949
378,2018-01-14,2018,192016,192016,306676741.34999985,2733454.6333333305,144288,0,117,0.7958972168985917,1.059166389443336,23011270,3069905244,192848,192848,481507,674355,280212068.966676,2731387.666666628,144597,0,114,0.2274855232036521,1.0609210426219156,0.7954762299842355,2929163709,-832,-832,26464672.38332385,2066.9666667026468,-309,0,3,0.00042098691435621394,-0.0017546531785794794,-2906152439,1597.141599397966,1453.0203526439268,144.12124675403925,0.7514373802183152,0.749797768190492,0.0016396120278231452
379,2018-01-15,2018,202802,202802,307478480.3,3021094.099999997,153047,0,107,0.8063184781215171,1.0684495612458922,26956043,3076376568,203080,203080,496003,699083,281045185.0833421,3017693.7666666303,153286,0,107,0.23485766353923218,1.0711023837793312,0.8084744928107186,2935979022,-278,-278,26433295.216657937,3400.3333333665505,-239,0,0,-0.0021560146892014576,-0.0026528225334390143,-2909022979,1516.151124249268,1383.9136551277431,132.23746912152478,0.7546621828187099,0.7548059877880638,-0.0001438049693539556
380,2018-01-16,2018,205053,205053,307867249.3166661,3039122.066666665,153531,0,98,0.8018365983428679,1.0709172740358612,27048223,3078738703,205385,205385,501287,706672,281480794.0833438,3035294.466666515,153830,0,98,0.2337166323273014,1.0736592342195839,0.8041531757431176,2933396868,-332,-332,26386455.233322322,3827.600000150036,-299,0,0,-0.0023165774002497086,-0.002741960183722636,-2906348645,1501.4032924008238,1370.5031724972312,130.90011990359267,0.7487381311173209,0.7489836161355503,-0.0002454850182294077
381,2018-01-17,2018,201667,201667,308185729.61666703,2978274.283333333,151641,0,114,0.8044895793560674,1.069888750403913,28066622,3083524724,202083,202083,517008,719091,281876070.2500084,2974386.4166665655,151975,0,114,0.22665837842499134,1.0724658660963942,0.8065398870761066,2939552402,-416,-416,26309659.366658628,3887.866666767746,-334,0,0,-0.002050307720039224,-0.002577115692481202,-2911485780,1528.1911746426883,1394.8529576956419,133.33821694704648,0.7519376001031404,0.7520424775958393,-0.00010487749269894042
382,2018-01-18,2018,199011,199011,308608178.03333306,2965974.0499999993,149400,0,144,0.8012923908728671,1.0673761713520746,26706874,3088580680,199283,199283,533733,733016,282397575.566677,2962312.266666538,149681,0,144,0.21850000545691226,1.0700356090619423,0.8037012690495426,2944319233,-272,-272,26210602.46665609,3661.783333461266,-281,0,0,-0.0024088781766755663,-0.0026594377098676514,-2917612359,1550.7091468980764,1417.068066853053,133.64108004502327,0.7507122721859596,0.7510976852014472,-0.0003854130154875568
383,2018-01-19,2018,200488,200488,308709170.0500002,2972965.716666665,151726,0,171,0.8103876541239377,1.0708316307027164,27455938,3091470645,200845,200845,548177,749022,282624280.5000079,2969547.2333329413,152066,0,171,0.21823257527815806,1.0749345678850093,0.8138664143991655,2952599342,-357,-357,26084889.549992263,3418.4833337236196,-340,0,0,-0.0034787602752278657,-0.004102937182292932,-2925143404,1539.788765661786,1407.1760835470534,132.6126821147327,0.7567834483859384,0.757131121013717,-0.00034767262777868346
384,2018-01-20,2018,198007,198007,308779114.14999986,2964995.3000000007,150114,0,208,0.8135974990783154,1.073171056663601,26788997,3093064097,198310,198310,562743,761053,282863117.58333063,2961291.316666688,150448,0,208,0.212818292549931,1.0765580133999726,0.8167313801623688,2958029476,-303,-303,25915996.566669226,3703.9833333129063,-334,0,0,-0.003133881084053436,-0.0033869567363715714,-2931240479,1559.4353439524857,1426.3684009042945,133.0669430481912,0.7581247127626801,0.7586505975492915,-0.0005258847866114191
385,2018-01-21,2018,198690,198690,308852474.15000015,2979423.3333333326,150184,0,171,0.8124817554985155,1.0748947957172545,28073974,3097141556,198900,198900,576135,775035,282991002.3999986,2975831.1333332965,150411,0,171,0.20916861819143676,1.0778001608924868,0.8150477626948274,2966705032,-210,-210,25861471.75000155,3592.200000036042,-227,0,0,-0.002566007196311837,-0.0029053651752322107,-2938631058,1554.4439788112143,1422.780303670179,131.66367514103536,0.7558709547536363,0.7562141779788839,-0.00034322322524760196
386,2018-01-22,2018,200114,200114,309309557.1000004,3003089.849999998,153259,0,187,0.8178338347142141,1.0678655087140074,28249378,3104956286,200460,200460,588613,789073,283545099.4166627,2999124.8000000287,153526,0,187,0.20836855398676613,1.0709456378724085,0.8202035318766834,2974165250,-346,-346,25764457.68333769,3965.0499999695458,-267,0,0,-0.002369697162469264,-0.003080129158401057,-2945915872,1545.6667554493959,1414.472210998018,131.19454445137785,0.7658584606774139,0.765868502444378,-1.0041766964064003e-05
387,2018-01-23,2018,186878,186878,309122049.94999975,2831827.033333337,145910,0,167,0.8295251447468406,1.0624357480638758,24200537,3103759507,187298,187298,603627,790925,283416133.5999969,2828114.633333371,146082,0,167,0.19659891898726262,1.0644364124258916,0.8302010699526847,2970553071,-420,-420,25705916.350002825,3712.3999999659136,-172,0,0,-0.0006759252058441412,-0.002000664362015847,-2946352534,1654.1382610580151,1513.1829149269984,140.95534613101677,0.7807767634499513,0.7799442599493854,0.000832503500565851
388,2018-01-24,2018,192644,192644,309771968.83333325,2969015.383333335,147735,0,207,0.817341832603144,1.0658002504484394,28916408,3113147326,192862,192862,610552,803414,284100679.89999616,2965340.8833333235,147956,0,207,0.1966570161834392,1.0678647706074764,0.8192230714189391,2978799627,-218,-218,25671288.933337092,3674.5000000116415,-221,0,0,-0.001881238815795161,-0.00206452015903702,-2949883219,1608.002163749368,1473.0775367879426,134.92462696142547,0.7668808787192957,0.7671599381941492,-0.0002790594748535158
389,2018-01-25,2018,188302,188302,310048037.1666671,2935978.9333333336,144664,0,203,0.81740501959618,1.0639758336559204,27575964,3117933875,188618,188618,624896,813514,284500583.09999996,2932065.2999996967,144879,0,203,0.1898307834899006,1.065923977940215,0.8187447645505701,2986624313,-316,-316,25547454.06666714,3913.6333336369134,-215,0,0,-0.001339744954390154,-0.0019481442842945729,-2959048349,1646.5467024602347,1508.342698469923,138.20400399031155,0.7682552495459422,0.7681080278658452,0.0001472216800969539
390,2018-01-26,2018,190252,190252,310187094.233333,2924842.916666664,145691,0,179,0.8146984000168199,1.0638817771859619,28107686,3121888185,190873,190873,638161,829034,284690021.299997,2921057.266666694,146038,0,179,0.1878306559200222,1.0662841178323397,0.8158199431035276,2996103143,-621,-621,25497072.93333602,3785.6499999701045,-347,0,0,-0.0011215430867076437,-0.0024023406463777874,-2967995457,1630.401226969141,1491.5154123422221,138.88581462691877,0.765779071967706,0.7651055937717749,0.0006734781959311098
391,2018-01-27,2018,186121,186121,310241540.2833333,2913894.8499999973,142982,0,179,0.8156790475013569,1.061777006895973,28799135,3125646046,186686,186686,651467,838153,284852740.36666757,2910995.5166663732,143270,0,179,0.18180690160388294,1.063600195435178,0.8162476029268416,3003259221,-565,-565,25388799.916665733,2899.333333624061,-288,0,0,-0.0005685554254847291,-0.001823188539204823,-2974460086,1666.8809015819456,1525.8387900896028,141.04211149234288,0.7682206736477882,0.7674383724542815,0.0007823011935067514
392,2018-01-28,2018,182216,182216,310388258.6166665,2861467.5000000014,139012,0,133,0.8112295297888218,1.0633542427991818,28258099,3131075871,182557,182557,664263,846820,285081029.31666285,2858335.5666666934,139281,0,133,0.17523912992135496,1.0654432406430214,0.8128748829132835,3010641585,-341,-341,25307229.300003648,3131.9333333079703,-269,0,0,-0.0016453531244616793,-0.002088997843839646,-2982383486,1703.408364889288,1561.6000992383904,141.8082656508975,0.7628967818413311,0.7629452718876844,-4.849004635321119e-05
393,2018-01-29,2018,184836,184836,311017520.3166667,2898478.2166666733,142278,0,161,0.8192559890930332,1.0643107156412106,27597407,3139927030,185100,185100,677276,862376,285754868.91666555,2894976.4166666605,142487,0,161,0.17618185107192277,1.06630780351892,0.8208265802269046,3020243917,-264,-264,25262651.40000117,3501.8000000128523,-209,0,0,-0.0015705911338713685,-0.001997087877709358,-2992646510,1682.66744744891,1543.7864339095925,138.88101353931756,0.7697526455885217,0.7697839005942734,-3.1255005751629206e-05
394,2018-01-30,2018,188285,188285,311535790.68333346,2928242.0999999964,143616,0,160,0.812576678970709,1.065313057040996,28720726,3147236848,188628,188628,683101,871729,286367810.3666742,2924439.149999596,143878,0,160,0.17632199915340097,1.0683009216141457,0.8148578153826462,3022805036,-343,-343,25167980.31665927,3802.9500004001893,-262,0,0,-0.002281136411937279,-0.00298786457314959,-2994084310,1654.5969709925562,1518.161727668608,136.43524332394827,0.7627585840613963,0.762760565769663,-1.981708266707294e-06
395,2018-01-31,2018,188447,188447,312102330.6166666,2919269.533333335,143014,0,68,0.8087950458219018,1.0657348231641661,28258286,3155179036,188915,188915,694785,883700,286939215.9333369,2915991.149999613,143302,0,68,0.17313341631775891,1.06766130270336,0.8098774581160855,3028996304,-468,-468,25163114.6833297,3278.3833337221295,-288,0,0,-0.00108241229418371,-0.0019264795391937817,-3000738018,1656.1809453940186,1518.8800038818354,137.30094151218327,0.7589083402760458,0.7585527882910303,0.0003555519850154676
396,2018-02-01,2018,187941,187941,312537117.2499998,2909633.216666664,144284,0,156,0.8165807354435706,1.0636591721881836,27694657,3161098483,189195,189195,249092,438287,287440813.4500001,2907654.566666468,144681,0,156,0.3517740658518227,1.0656409618401925,0.8149158275852901,3007406598,-1254,-1254,25096303.799999714,1978.6500001959503,-397,0,0,0.00166490785828044,-0.001981789652008903,-2979711941,1662.953359032887,1519.2833502471,143.67000878578688,0.767709015063238,0.7647189407753905,0.0029900742878474773
397,2018-02-02,2018,188095,188095,312723607.5166666,2881031.183333332,142817,0,181,0.8084797575693142,1.0647962077343747,27839877,3166136977,188324,188324,263110,451434,287690904.7166716,2877055.31666663,143048,0,181,0.3379541638423367,1.0665231251048597,0.8101144835496322,3015544427,-229,-229,25032702.799995005,3975.866666702088,-231,0,0,-0.001634725980317997,-0.001726917370485026,-2987704550,1662.5833090548213,1527.638031884792,134.94527717002916,0.759281214280018,0.7595845457827999,-0.00030333150278183396
398,2018-02-03,2018,173167,173167,311832183.56666666,2689807.3333333298,134276,0,146,0.8195037160659946,1.0568604962912211,23666921,3160794434,173310,173310,283795,457105,286887670.5000073,2686665.149999993,134389,0,146,0.3109810656194919,1.057757703383462,0.8202123362760355,3019442853,-143,-143,24944513.06665939,3142.1833333368413,-113,0,0,-0.0007086202100409222,-0.0008972070922408371,-2995775932,1800.7598651398168,1655.3440107322558,145.41585440756103,0.7754133293294911,0.7754255380531995,-1.2208723708329039e-05
399,2018-02-04,2018,172624,172624,311744775.1499998,2678918.933333335,134030,0,160,0.8224117156362958,1.0592255465194347,23481388,3160299850,172999,172999,295046,468045,286856349.9500018,2675161.0999999754,134217,0,160,0.304075462829427,1.060379832659058,0.822669495199393,3023618065,-375,-375,24888425.19999802,3757.8333333595656,-187,0,0,-0.00025777956309724903,-0.0011542861396234283,-3000136677,1805.9179207410314,1658.138775079635,147.77914566139634,0.7764273797386226,0.7758252937878254,0.0006020859507972487
